,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,author_id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id,subproduct_id
0,0,0,0,AESKPLK5T77JEQVRQ7F5Y2GV4KTQ,"July 22, 2020",Comfortable and good quality,"The sweats are comfortable and good quality the only downside is it is a bit long for a medium but also im short so yeaaaahhhh knoww
overall item is what I expected, Thank you.",yes,0,5.0,https://www.amazon.ca/Tommy-Hilfiger-Mens-Fleece-Sweatpants/dp/B0785R6PTB/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 13:29:56.006686,2020-09-18 13:30:03.268476,Jeffrey A.,Clothing & Accessories,B002G9UDYG,B0785R6PTB
1,1,1,1,AESKPLK5T77JEQVRQ7F5Y2GV4KTQ,"July 22, 2020",Great and comfy sweater,"Looks even better in person, the quality is great and the material is comfortable to wear.",yes,0,5.0,https://www.amazon.ca/Lacoste-Sleeve-Graphic-Fleece-Sweatshirt/dp/B07SRWZRKY/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 13:30:13.382885,2020-09-18 13:30:19.668885,Jeffrey A.,Clothing & Accessories,B002G9UDYG,B07SRWZRKY
2,2,2,2,AESKPLK5T77JEQVRQ7F5Y2GV4KTQ,"July 22, 2020",Exactly what I was looking for,"This is exactly what is advertised, I am very happy with my purchase.
Easy to apply the sticker
Looks great have had many complements already
5 Star
Thank you",yes,0,5.0,https://www.amazon.ca/Totoro-Looking-Neighbor-MacBook-Sticker/dp/B00Z89YBD0/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 13:30:27.798106,2020-09-18 13:30:38.399376,Jeffrey A.,Clothing & Accessories,B002G9UDYG,B00Z89YBD0
3,3,3,3,AESKPLK5T77JEQVRQ7F5Y2GV4KTQ,"June 22, 2020",Good purchase,"The purchase is good, The sizing is a bit off I found it a bit small for my liking, the material is soft but not as soft as other sweaters in this price range. I have purchased these sweaters before and know what to expect, if you are searching for a casual shirt for cheap I would recommend this as a purchase.",yes,0,3.0,https://www.amazon.ca/Hanes-Ecosmart-Fleece-Sweatshirt-Forest/dp/B01L8JJ87W/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 13:30:46.520985,2020-09-18 13:30:54.745415,Jeffrey A.,Clothing & Accessories,B002G9UDYG,B01L8JJ87W
4,4,4,4,AESKPLK5T77JEQVRQ7F5Y2GV4KTQ,"June 22, 2020",Good purchase,Good purchase,yes,0,5.0,https://www.amazon.ca/Hasbro-E5872AS00-Rangers-Mighty-Ranger/dp/B07FCWV3P2/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 13:31:02.878175,2020-09-18 13:31:09.120171,Jeffrey A.,Clothing & Accessories,B002G9UDYG,B07FCWV3P2
5,5,5,5,AESKPLK5T77JEQVRQ7F5Y2GV4KTQ,"June 22, 2020",Good purchase,"They love it and all the other ""mega mighties"" I suggest any parent with a super hero loving child purchase these for them, you will not be sorry.",yes,0,4.0,https://www.amazon.ca/Playskool-Adventures-Mighties-Spider-Man-Collectible/dp/B07FDHL4QR/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 13:31:18.248341,2020-09-18 13:31:27.763337,Jeffrey A.,Clothing & Accessories,B002G9UDYG,B07FDHL4QR
6,6,6,6,AESKPLK5T77JEQVRQ7F5Y2GV4KTQ,"June 22, 2020",Good purchase,"I have bought about several of these ""mega mighties"" for my nephew and he loves each and every single one of them, great for a child that loves super heroes and power ranger.",yes,One,5.0,https://www.amazon.ca/Hasbro-Playskool-Heroes-Mighties-Rangers/dp/B07KZBR9MP/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 13:31:35.886214,2020-09-18 13:31:45.118897,Jeffrey A.,Clothing & Accessories,B002G9UDYG,B07KZBR9MP
7,7,7,7,AESKPLK5T77JEQVRQ7F5Y2GV4KTQ,"June 22, 2020",Good purchase,"If your little one loves super heroes and likes to pretend to beat up their toys by throwing it around and abusing it by smashing other toys together in an epic battle between good and evil, THIS IS FOR THEM",yes,0,5.0,https://www.amazon.ca/Hasbro-Playskool-Adventures-Mighties-Collectible/dp/B07N9H9YLT/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 13:31:53.213610,2020-09-18 13:32:00.447604,Jeffrey A.,Clothing & Accessories,B002G9UDYG,B07N9H9YLT
8,8,8,8,AESKPLK5T77JEQVRQ7F5Y2GV4KTQ,"June 22, 2020",Worth the money,"This is the 3rd wireless mouse I have purchased and by far my favorite one out of all 3, The battery life is as expected not really a concern, the comfort is a pleasant plus along with the noiseless clicking.",yes,0,5.0,https://www.amazon.ca/Jelly-Comb-Wireless-Receiver-Portable/dp/B01NBHVL0R/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 13:32:07.569954,2020-09-18 13:32:17.299789,Jeffrey A.,Clothing & Accessories,B002G9UDYG,B01NBHVL0R
9,9,9,9,AESKPLK5T77JEQVRQ7F5Y2GV4KTQ,"June 22, 2020",Good purchase,"After waiting almost 2 months for the product, I was not disappointed, Thank you
the product is well built and the kids love it.
MINE CAME WITH A MAT ;)",yes,0,5.0,https://www.amazon.ca/Teepee-Children-Chevron-Tiny-Land/dp/B07529Y82K/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 13:32:27.414812,2020-09-18 13:32:37.758075,Jeffrey A.,Clothing & Accessories,B002G9UDYG,B07529Y82K
