,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,author_id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id,subproduct_id
0,0,0,0,AF747QO6OQ23YNK3H7BPTQ5WD44A,"September 26, 2020",Love these sheets,Fit perfect for my sons crib. Nice and soft,yes,0,5.0,https://www.amazon.ca/Momcozy-Breathable-Standard-Toddler-Mattress/dp/B088GXP7T8/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:08:29.786345,2020-09-29 18:08:39.151964,Meghan,Clothing & Accessories,B002G9UDYG,B088GXP7T8
1,1,1,1,AF747QO6OQ23YNK3H7BPTQ5WD44A,"August 20, 2020",Family favourite,Great cleanser to use for the whole family. Don’t use to remove mascara tho. Gives a nice dewy look.,yes,0,5.0,https://www.amazon.ca/Marcelle-Ultra-Gentle-Cleansing-Hypoallergenic-Fragrance-Free/dp/B01N26SKRC/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:08:49.245482,2020-09-29 18:08:57.653529,Meghan,Clothing & Accessories,B002G9UDYG,B01N26SKRC
2,2,2,2,AF747QO6OQ23YNK3H7BPTQ5WD44A,"August 15, 2020",So nice for cribs,Really liked these for the summer months as they aren’t super warm for my child’s crib.,yes,0,5.0,https://www.amazon.ca/Printed-Standard-Toddler-Mattress-Stretchy/dp/B07TWVQ958/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:09:06.804866,2020-09-29 18:09:15.194097,Meghan,Clothing & Accessories,B002G9UDYG,B07TWVQ958
3,3,3,3,AF747QO6OQ23YNK3H7BPTQ5WD44A,"August 15, 2020",Perfect for kids,Absolutely love these as my son has a bit bigger head they fit amazing,yes,0,5.0,https://www.amazon.ca/ALVABABY-Drooling-Teething-Absorbent-Polyester/dp/B07VNM13QK/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:09:22.342359,2020-09-29 18:09:28.762045,Meghan,Clothing & Accessories,B002G9UDYG,B07VNM13QK
4,4,4,4,AF747QO6OQ23YNK3H7BPTQ5WD44A,"July 14, 2020",Not impressed,Not impressed wanted a small clock for my babies room. But if you don’t set an alarm it won’t constantly show the time.,yes,0,1.0,https://www.amazon.ca/Sanlinkee-Digital-Adjustable-Brightness-Operation/dp/B07SS16RZ1/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:09:38.867918,2020-09-29 18:09:47.214725,Meghan,Clothing & Accessories,B002G9UDYG,B07SS16RZ1
5,5,5,5,AF747QO6OQ23YNK3H7BPTQ5WD44A,"June 9, 2020",Good product,Really like this product and gives my hair good shine. Only downside is that it’s extremely loud.,yes,0,5.0,https://www.amazon.ca/VASLON-Professional-Straightener-Curling-Hairstyle/dp/B07SBYJCTL/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:09:54.333825,2020-09-29 18:10:00.719675,Meghan,Clothing & Accessories,B002G9UDYG,B07SBYJCTL
6,6,6,6,AF747QO6OQ23YNK3H7BPTQ5WD44A,"May 18, 2020",Super comfy,Super comfy and great for summer,yes,0,5.0,https://www.amazon.ca/TF-STAR-Arizona-2-Strap-Adjustable/dp/B07JGHHHJP/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:10:10.826358,2020-09-29 18:10:19.172249,Meghan,Clothing & Accessories,B002G9UDYG,B07JGHHHJP
7,7,7,7,AF747QO6OQ23YNK3H7BPTQ5WD44A,"February 25, 2020",Baby boy,I bought these for my soon to be born son. Felt as though the legs were a little bowl legged. Overall nice material,yes,0,4.0,https://www.amazon.ca/Amazon-Essentials-4-Pack-Pull-White/dp/B07HLDX9N5/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:10:29.280971,2020-09-29 18:10:37.702615,Meghan,Clothing & Accessories,B002G9UDYG,B07HLDX9N5
8,8,8,8,AF747QO6OQ23YNK3H7BPTQ5WD44A,"January 21, 2020",Comfy,"Bought this dress for my baby shower in a month. It’s so comfy, love that it has pockets and it’s really flattering.",yes,0,5.0,https://www.amazon.ca/Nemidor-Sleeve-Casual-Pockets-Blueprint/dp/B07CZZRNB2/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:10:47.809275,2020-09-29 18:10:54.156563,Meghan,Clothing & Accessories,B002G9UDYG,B07CZZRNB2
9,9,9,9,AF747QO6OQ23YNK3H7BPTQ5WD44A,"January 16, 2020",Baby friendly,Such a cute product. Didn’t like how the off switch wasn’t switched it came with the sound on.,yes,0,4.0,https://www.amazon.ca/Fisher-Price-Soothe-and-Glow-Giraffe/dp/B00IWPJZKQ/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:11:04.274052,2020-09-29 18:11:10.666664,Meghan,Clothing & Accessories,B002G9UDYG,B00IWPJZKQ
10,10,10,10,AF747QO6OQ23YNK3H7BPTQ5WD44A,"January 6, 2020",Baby boy cute,Super warm and good quality,yes,0,5.0,https://www.amazon.ca/Simple-Joys-Carters-Hoodies-Newborn/dp/B07963NZD7/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:11:20.778593,2020-09-29 18:11:28.112393,Meghan,Clothing & Accessories,B002G9UDYG,B07963NZD7
11,11,11,11,AF747QO6OQ23YNK3H7BPTQ5WD44A,"December 11, 2019",Cozy,Bought for my newborn baby for when he’s born. Super warm and cute,yes,0,5.0,https://www.amazon.ca/Simple-Joys-Carters-Microfleece-Grey-2Pack/dp/B07NGZCC2H/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:11:35.239956,2020-09-29 18:11:41.703828,Meghan,Clothing & Accessories,B002G9UDYG,B07NGZCC2H
12,12,12,12,AF747QO6OQ23YNK3H7BPTQ5WD44A,"November 10, 2019",Soft product,Too small for myself when breastfeeding perfect for car seat,yes,0,4.0,https://www.amazon.ca/Breastfeeding-Nursing-Stroller-Sunshade-Classical/dp/B07SX7JPS6/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:11:48.823970,2020-09-29 18:11:55.192723,Meghan,Clothing & Accessories,B002G9UDYG,B07SX7JPS6
13,13,13,13,AF747QO6OQ23YNK3H7BPTQ5WD44A,"October 30, 2019",Baby,Such a nice gift for grandparents to be. And you can customize it too,yes,0,5.0,https://www.amazon.ca/QMSING-Pregnancy-Announcement-Ornament-Grandparents/dp/B07K7RCR2X/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:12:03.308494,2020-09-29 18:12:12.726464,Meghan,Clothing & Accessories,B002G9UDYG,B07K7RCR2X
14,14,14,14,AF747QO6OQ23YNK3H7BPTQ5WD44A,"October 21, 2019",Good for rainy days,Good product but hard to close.,yes,0,4.0,https://www.amazon.ca/JBM-Umbrella-Protection-Windproof-Portable/dp/B01LXXKWKG/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:12:20.843386,2020-09-29 18:12:29.250266,Meghan,Clothing & Accessories,B002G9UDYG,B01LXXKWKG
15,15,15,15,AF747QO6OQ23YNK3H7BPTQ5WD44A,"October 21, 2019",Warm comforter,Bought for a spare room and it’s super warm and comfy.,yes,0,5.0,https://www.amazon.ca/AmazonBasics-Comforter-Queen-Oversized-Gingham/dp/B07K6M9VV7/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:12:39.364608,2020-09-29 18:12:46.781256,Meghan,Clothing & Accessories,B002G9UDYG,B07K6M9VV7
16,16,16,16,AF747QO6OQ23YNK3H7BPTQ5WD44A,"October 14, 2019",Winter hat,Really liked this hat and fits great.,yes,0,5.0,https://www.amazon.ca/Carhartt-Acrylic-Watch-Black-Size/dp/B002G9UDYG/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:12:54.890856,2020-09-29 18:13:04.204020,Meghan,Clothing & Accessories,B002G9UDYG,B002G9UDYG
17,17,17,17,AF747QO6OQ23YNK3H7BPTQ5WD44A,"October 14, 2019",Winter gloves,The gloves fit super tight but a good fit as I have small hands.,yes,One,4.0,https://www.amazon.ca/Nathalie-Womens-Touchscreen-Texting-Gloves/dp/B07KQMC8Y8/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:13:12.354146,2020-09-29 18:13:19.882281,Meghan,Clothing & Accessories,B002G9UDYG,B07KQMC8Y8
18,18,18,18,AF747QO6OQ23YNK3H7BPTQ5WD44A,"August 9, 2019",Great fit,Husband bought this case for his phone and he’s super pleased,yes,One,5.0,https://www.amazon.ca/Spigen-Rugged-Armor-Samsung-Galaxy/dp/B07QKGR1DG/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:13:29.004255,2020-09-29 18:13:37.407785,Meghan,Clothing & Accessories,B002G9UDYG,B07QKGR1DG
19,19,19,19,AF747QO6OQ23YNK3H7BPTQ5WD44A,"August 9, 2019",Light weight,Sunglasses came looking super professional. Love that there is a case and cleaner cloth. They are a bit flimsy though.,yes,0,4.0,https://www.amazon.ca/T-SEBAN-Polarized-Sunglasses-Lightweight-Protection/dp/B07N7BVQ98/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:13:45.524852,2020-09-29 18:13:52.035624,Meghan,Clothing & Accessories,B002G9UDYG,B07N7BVQ98
20,20,20,20,AF747QO6OQ23YNK3H7BPTQ5WD44A,"May 29, 2019",Skin care helper,Overall good product nothing compares to a Clarisonic. One thing I dislike is how slow it is. Like there is a pumice for the feet.,yes,0,4.0,https://www.amazon.ca/PIXNOR-P2016-Facial-Brush-Massager/dp/B00TKE7M44/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:14:02.138398,2020-09-29 18:14:10.566960,Meghan,Clothing & Accessories,B002G9UDYG,B00TKE7M44
21,21,21,21,AF747QO6OQ23YNK3H7BPTQ5WD44A,"May 29, 2019",Nice material,Really cute hair scrunches. They are a bit stiff to start off can’t tie thick hair right away,yes,2,4.0,https://www.amazon.ca/Scrunchies-Elastic-Scrunchy-Scrunchie-Accessories/dp/B07DSY38WV/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:14:20.697434,2020-09-29 18:14:27.104404,Meghan,Clothing & Accessories,B002G9UDYG,B07DSY38WV
22,22,22,22,AF747QO6OQ23YNK3H7BPTQ5WD44A,"May 11, 2019",For Mexico,Great product and quick delivery,yes,0,5.0,https://www.amazon.ca/dp/B07FBGX43H/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:14:36.202167,2020-09-29 18:14:44.578739,Meghan,Clothing & Accessories,B002G9UDYG,B07FBGX43H
23,23,23,23,AF747QO6OQ23YNK3H7BPTQ5WD44A,"April 15, 2019",Great size,Really like how easy it connects and the sound,yes,0,5.0,https://www.amazon.ca/Bluetooth-DOSS-SoundBox-Portable-Handsfree/dp/B01CRPV94G/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 18:14:51.687294,2020-09-29 18:15:00.140603,Meghan,Clothing & Accessories,B002G9UDYG,B01CRPV94G
