,Unnamed: 0,author_id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id,subproduct_id
0,0,AGLWQW6E5KTAMWXLARURC2GKKJGA,"May 19, 2020","Awesome, fun & cozy!",I love these sweaters. They fit bigger then you might think I ordered a large but a med would have fit a little better. They have pockets in the front and they are just a nice quality.,yes,0,5.0,https://www.amazon.ca/Freemale-Womens-Sweatshirt-Pullover-Blouses/dp/B07JZNDJRY/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 20:57:18.661421,2020-09-29 20:57:25.045336,Ashley,Clothing & Accessories,B002G9UDYG,B07JZNDJRY
1,1,AGLWQW6E5KTAMWXLARURC2GKKJGA,"January 25, 2020","Good product, nice design","I really like it. I finally eliminated my fan in my bedroom I think for good. It has 3 different sounds. Volume control, and a nice night light too. Plus it has 3 time setting options so it will go off long after you fall asleep, which is good for saving power. I put it on my echogear outlet shelf it fits perfect.",yes,0,5.0,https://www.amazon.ca/White-Noise-Machine-Dreamegg-Sleeping/dp/B07Y9M9BFF/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 20:57:33.155283,2020-09-29 20:57:42.584128,Ashley,Clothing & Accessories,B002G9UDYG,B07Y9M9BFF
2,2,AGLWQW6E5KTAMWXLARURC2GKKJGA,"January 25, 2020",Very nice design,"Love this little garbage can. Nice design, perfect size for my bathroom.",yes,0,5.0,https://www.amazon.ca/Umbra-Touch-Waste-Can-Black/dp/B00HY8H5KE/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 20:57:52.697506,2020-09-29 20:58:02.060208,Ashley,Clothing & Accessories,B002G9UDYG,B00HY8H5KE
3,3,AGLWQW6E5KTAMWXLARURC2GKKJGA,"January 25, 2020",Highly recommend!,Love this brush! I think it’s my favourites. It’s shaped different to make it really nice to brush with. It feels like a massage on your scalp as you brush. My hair is shinier and healthier looking since using.,yes,One,5.0,https://www.amazon.ca/Lveal-Detangling-Volumizer-Increasing-Resistant/dp/B07VMT2KVM/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 20:58:11.167904,2020-09-29 20:58:17.630261,Ashley,Clothing & Accessories,B002G9UDYG,B07VMT2KVM
4,4,AGLWQW6E5KTAMWXLARURC2GKKJGA,"January 25, 2020",High End feminine wipes.,"I really like these. Very durable wipes. No gross baby wipe smell, very fresh. Nice packaging",yes,2,5.0,https://www.amazon.ca/Rael-Feminine-ingredients-flushable-pH-balanced/dp/B078RYNNPS/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 20:58:24.739738,2020-09-29 20:58:32.089379,Ashley,Clothing & Accessories,B002G9UDYG,B078RYNNPS
5,5,AGLWQW6E5KTAMWXLARURC2GKKJGA,"January 25, 2020",Good home use nail kit. Cute case,"Love this kit! Love the pretty case and the nail implements inside are of good quality. Everything you need to care for your nails and cuticles. The only thing I don’t use is the nail file, it’s no good.",yes,3,5.0,https://www.amazon.ca/ZIZZON-Clippers-Manicure-Pedicure-Holographic/dp/B07QTQ3K5D/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 20:58:39.200945,2020-09-29 20:58:48.676555,Ashley,Clothing & Accessories,B002G9UDYG,B07QTQ3K5D
6,6,AGLWQW6E5KTAMWXLARURC2GKKJGA,"January 25, 2020",Good value for money,"Nice set, I’m an esthetician that just wanted a cheaper home set to use. Good value for the price. Nice gel colours in this kit. Nicely packaged.",yes,0,4.0,https://www.amazon.ca/Gel-Nail-Polish-Starter-Kit/dp/B07HWPH1MP/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 20:58:58.790424,2020-09-29 20:59:08.143729,Ashley,Clothing & Accessories,B002G9UDYG,B07HWPH1MP
7,7,AGLWQW6E5KTAMWXLARURC2GKKJGA,"January 25, 2020",Top notch Comb!,Great quality professional grade comb.,yes,0,5.0,https://www.amazon.ca/OTTO-Carbon-Fiber-Static-Resistant/dp/B07P5VLP4K/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 20:59:18.258042,2020-09-29 20:59:26.702450,Ashley,Clothing & Accessories,B002G9UDYG,B07P5VLP4K
8,8,AGLWQW6E5KTAMWXLARURC2GKKJGA,"January 25, 2020",Perfect Winter hat,"Nice quality hat, with nice stretchy fit.",yes,0,5.0,https://www.amazon.ca/Carhartt-Acrylic-Watch-Black-Size/dp/B002G9UDYG/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 20:59:36.822328,2020-09-29 20:59:45.195392,Ashley,Clothing & Accessories,B002G9UDYG,B002G9UDYG
9,9,AGLWQW6E5KTAMWXLARURC2GKKJGA,"January 25, 2020",Really cute!,I love these! Really cute and fun. Pretty good quality and fun for cat lovers,yes,0,5.0,https://www.amazon.ca/Ambielly-Colorful-Design-Stretchy-Novelty/dp/B01FYYB33O/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 20:59:53.307359,2020-09-29 20:59:59.699208,Ashley,Clothing & Accessories,B002G9UDYG,B01FYYB33O
