,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,author_id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id,subproduct_id
0,0,0,0,AF6NQGLL3GDJKM2MM2BCYTMG7BAA,"September 3, 2020",overall nice backpack,nice backpack but does not look exactly as advertised. My daughter loves it anyways,yes,0,4.0,https://www.amazon.ca/FORTNITE-Kids-Multiplier-Backpack-Mixed/dp/B07NZ81Q6Q/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 21:38:55.045257,2020-09-18 21:39:03.311562,Kristina,Clothing & Accessories,B002G9UDYG,B07NZ81Q6Q
1,1,1,1,AF6NQGLL3GDJKM2MM2BCYTMG7BAA,"September 3, 2020",Would recommend,my betta loves this food.,yes,0,5.0,https://www.amazon.ca/Nutrafin-Bug-Bites-Betta-Formula/dp/B07HKT3NPY/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 21:39:13.402303,2020-09-18 21:39:20.693821,Kristina,Clothing & Accessories,B002G9UDYG,B07HKT3NPY
2,2,2,2,AF6NQGLL3GDJKM2MM2BCYTMG7BAA,"September 3, 2020",Would recommend,Great value for the price. I would buy again!,yes,0,4.0,https://www.amazon.ca/CNZ-Aquarium-Filter-Activated-Ceramic/dp/B00V3XAO0Y/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 21:39:27.787518,2020-09-18 21:39:36.150386,Kristina,Clothing & Accessories,B002G9UDYG,B00V3XAO0Y
3,3,3,3,AF6NQGLL3GDJKM2MM2BCYTMG7BAA,"September 3, 2020",would recommend,I am very happy with these cords. They charge very fast and I love having 3 different cord lengths.,yes,0,5.0,https://www.amazon.ca/Pack%E3%80%91INIU-Charging-Reinforced-Tangle-Free-Organizing/dp/B07Y2XQYGG/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 21:39:45.243421,2020-09-18 21:39:54.531975,Kristina,Clothing & Accessories,B002G9UDYG,B07Y2XQYGG
4,4,4,4,AF6NQGLL3GDJKM2MM2BCYTMG7BAA,"September 3, 2020",recommend,perfect for 8 year old. I would buy again,yes,0,5.0,https://www.amazon.ca/YUMILY-Training-Spaghetti-Cotton-Bralette/dp/B07TKYDKRC/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 21:40:04.621866,2020-09-18 21:40:10.887850,Kristina,Clothing & Accessories,B002G9UDYG,B07TKYDKRC
5,5,5,5,AF6NQGLL3GDJKM2MM2BCYTMG7BAA,"September 3, 2020",Pay attention to chart sizes,My son loves these pants. He is very tall and thin. If he was thicker they would not have fit. But for his body type these pants are perfect.,yes,0,5.0,https://www.amazon.ca/MECH-ENG-Tapered-Sweatpants-Trousers-Multifunctional/dp/B081H6W3ZX/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 21:40:19.975914,2020-09-18 21:40:26.302404,Kristina,Clothing & Accessories,B002G9UDYG,B081H6W3ZX
6,6,6,6,AF6NQGLL3GDJKM2MM2BCYTMG7BAA,"July 5, 2020",I would recommend,works perfect. Exactly as expected. Great price too!,yes,0,5.0,https://www.amazon.ca/Marina-Floating-Thermometer-Suction-Cup/dp/B0002AQITK/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 21:40:35.397013,2020-09-18 21:40:43.649044,Kristina,Clothing & Accessories,B002G9UDYG,B0002AQITK
7,7,7,7,AF6NQGLL3GDJKM2MM2BCYTMG7BAA,"July 5, 2020",Would recommend,I needed to sand down the inside because there are sharp edges. Overall great peice for my 40 gal tank.,yes,0,4.0,https://www.amazon.ca/Saim-Mountain-Aquarium-Ornament-decoration/dp/B01IVUWGP2/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 21:40:50.744084,2020-09-18 21:40:58.034711,Kristina,Clothing & Accessories,B002G9UDYG,B01IVUWGP2
8,8,8,8,AF6NQGLL3GDJKM2MM2BCYTMG7BAA,"July 5, 2020",Would recommend,"really like this sponge filter. Its not for small tanks
Its much larger than I expected. Works very well i would buy again.",yes,0,4.0,https://www.amazon.ca/HYDRA-AQUATICS-HA-149-Sponge-Filter/dp/B00A1A692C/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 21:41:08.125823,2020-09-18 21:41:15.417963,Kristina,Clothing & Accessories,B002G9UDYG,B00A1A692C
9,9,9,9,AF6NQGLL3GDJKM2MM2BCYTMG7BAA,"July 5, 2020",I would recommend,As described. Was dusty but not broken. Overall very happy with this filter. I would recommend,yes,0,5.0,https://www.amazon.ca/AquaClear-70-Power-Filter-Listed/dp/B000260FUW/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 21:41:24.509353,2020-09-18 21:41:33.809362,Kristina,Clothing & Accessories,B002G9UDYG,B000260FUW
