,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,author_id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id,subproduct_id
0,0,0,0,AFAQMHIQTUUCJDCWCX6QMQKIGLKA,"April 20, 2020",Sturdy,Good case. More sturdier than I thought it would be. Definitely reccomend! * * * * *,yes,0,5.0,https://www.amazon.ca/Samsung-i-Blason-Full-Body-Protector-Release/dp/B079BLHH67/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 12:29:47.784055,2020-09-18 12:29:55.119712,Luke,Clothing & Accessories,B002G9UDYG,B079BLHH67
1,1,1,1,AFAQMHIQTUUCJDCWCX6QMQKIGLKA,"March 14, 2020",good,works as described,yes,0,5.0,https://www.amazon.ca/Spigen-Extreme-Protection-Cushion-Technology/dp/B01BEJB7FW/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 12:30:05.230795,2020-09-18 12:30:13.558357,Luke,Clothing & Accessories,B002G9UDYG,B01BEJB7FW
2,2,2,2,AFAQMHIQTUUCJDCWCX6QMQKIGLKA,"March 14, 2020",Good console,This console lasted me forever!,yes,0,5.0,https://www.amazon.ca/Xbox-One-500GB-Console-Collection/dp/B01GW3GY3K/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 12:30:20.676212,2020-09-18 12:30:29.951210,Luke,Clothing & Accessories,B002G9UDYG,B01GW3GY3K
3,3,3,3,AFAQMHIQTUUCJDCWCX6QMQKIGLKA,"March 14, 2020",Good headphone,"works, sound quality could use some work but it works!",yes,One,3.0,https://www.amazon.ca/Parasom-R3-Noise-Isolation-Noise-isolation-Gun/dp/B01N24DC4O/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 12:30:40.073511,2020-09-18 12:30:47.415640,Luke,Clothing & Accessories,B002G9UDYG,B01N24DC4O
4,4,4,4,AFAQMHIQTUUCJDCWCX6QMQKIGLKA,"March 14, 2020",works for your herbs,I bought this to bust my herbs up. Works as described! Make sure you don't grind up too much or your herbs will turn to dust!,yes,0,5.0,https://www.amazon.ca/Grinder-Electric-Black-Stainless-CBG100SC/dp/B003JTHJJE/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 12:30:54.526984,2020-09-18 12:31:00.816276,Luke,Clothing & Accessories,B002G9UDYG,B003JTHJJE
5,5,5,5,AFAQMHIQTUUCJDCWCX6QMQKIGLKA,"March 14, 2020",Good value for money,"I wish the battery lasted a little longer but overall the speaker was worth the money. Sound quality is fine, the bass could use a little work on the next gen but ya. im satisfied",yes,0,5.0,https://www.amazon.ca/JBL-Portable-Bluetooth-Waterproof-Speaker/dp/B07CZ45GMT/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 12:31:07.941656,2020-09-18 12:31:16.228239,Luke,Clothing & Accessories,B002G9UDYG,B07CZ45GMT
6,6,6,6,AFAQMHIQTUUCJDCWCX6QMQKIGLKA,"March 14, 2020",Nice warm hat,I lost this hat a few months ago but let me tell ya it was a damn good hat when I had it! Nice and warm and the had is even long enough to cover your ears so they dont freeze off!,yes,0,5.0,https://www.amazon.ca/Carhartt-Acrylic-Watch-Black-Size/dp/B002G9UDYG/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 12:31:26.338707,2020-09-18 12:31:33.635249,Luke,Clothing & Accessories,B002G9UDYG,B002G9UDYG
7,7,7,7,AFAQMHIQTUUCJDCWCX6QMQKIGLKA,"March 14, 2020",Good,Works as described,yes,0,5.0,https://www.amazon.ca/Sandisk-SDSQUAR-032G-GN6MA-Ultra-Micro-Adapter/dp/B073JWXGNT/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 12:31:41.733113,2020-09-18 12:31:49.019651,Luke,Clothing & Accessories,B002G9UDYG,B073JWXGNT
8,8,8,8,AFAQMHIQTUUCJDCWCX6QMQKIGLKA,"March 14, 2020",Good for a laptop by the bedside,this is perfect for a laptop by the bedside.,no,0,5.0,https://www.amazon.ca/Adjustable-Mobile-Portable-Computer-05-1-60W-CA/dp/B071SHJM9S/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 12:31:59.138356,2020-09-18 12:32:10.359290,Luke,Clothing & Accessories,B002G9UDYG,B071SHJM9S
9,9,9,9,AFAQMHIQTUUCJDCWCX6QMQKIGLKA,"March 14, 2020",Good,"Pan works fine. No need to spend money on a expensive one when you got this
.",yes,One,5.0,https://www.amazon.ca/WirthCo-32950-Funnel-King-Drain/dp/B007RXBU52/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 12:32:17.469780,2020-09-18 12:32:23.744041,Luke,Clothing & Accessories,B002G9UDYG,B007RXBU52
