,Unnamed: 0,author_id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id,subproduct_id
0,0,AG6RBKYEFG66GNRTXHZZFMTFBM4A,"November 2, 2019",Decent,To tight on the side of my head.. others it may fit fine,yes,0,3.0,https://www.amazon.ca/Polarized-Wayfarer-Sunglasses-men-SUNMEET/dp/B07FT65PXP/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 12:12:31.381200,2020-09-30 12:12:39.785096,jesse,Clothing & Accessories,B002G9UDYG,B07FT65PXP
1,1,AG6RBKYEFG66GNRTXHZZFMTFBM4A,"November 2, 2019",Good,Good,yes,0,5.0,https://www.amazon.ca/Rod-Desyne-Single-Traverse-Center/dp/B0037UWP3A/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 12:12:46.889144,2020-09-30 12:12:55.303583,jesse,Clothing & Accessories,B002G9UDYG,B0037UWP3A
2,2,AG6RBKYEFG66GNRTXHZZFMTFBM4A,"August 5, 2019",Good product overall,It's a good shoe,yes,0,4.0,https://www.amazon.ca/Under-Armour-Leadoff-Baseball-Black/dp/B06XC26FDM/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 12:13:02.423060,2020-09-30 12:13:09.812582,jesse,Clothing & Accessories,B002G9UDYG,B06XC26FDM
3,3,AG6RBKYEFG66GNRTXHZZFMTFBM4A,"January 30, 2019",Cost equals quality,For the price you get what you pay for. I like the brush but the comb was not what I was hoping for. The company was very helpful and gave me the feeling they actually cared about my experience that's why I gave them 4 stars.,yes,0,4.0,https://www.amazon.ca/DUCKBUTTER-Grooming-Set-Genuine-Bristles/dp/B01E80O3BO/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 12:13:17.912109,2020-09-30 12:13:27.310770,jesse,Clothing & Accessories,B002G9UDYG,B01E80O3BO
4,4,AG6RBKYEFG66GNRTXHZZFMTFBM4A,"January 10, 2019",As expected,Nice warm hat,yes,0,5.0,https://www.amazon.ca/Carhartt-Acrylic-Watch-Black-Size/dp/B002G9UDYG/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 12:13:35.411995,2020-09-30 12:13:43.848816,jesse,Clothing & Accessories,B002G9UDYG,B002G9UDYG
5,5,AG6RBKYEFG66GNRTXHZZFMTFBM4A,"October 29, 2018",Good overall,The straps are a little snug,yes,0,4.0,https://www.amazon.ca/Under-Armour-Ignite-Slide-White/dp/B01GSTIBD4/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 12:13:53.951627,2020-09-30 12:14:02.367244,jesse,Clothing & Accessories,B002G9UDYG,B01GSTIBD4
6,6,AG6RBKYEFG66GNRTXHZZFMTFBM4A,"July 27, 2016",Four Stars,Not the best fit but good quality and style,yes,0,4.0,https://www.amazon.ca/Mitchell-Ness-Toronto-Raptors-Snapback/dp/B017RW3BEK/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 12:14:12.469077,2020-09-30 12:14:21.831158,jesse,Clothing & Accessories,B002G9UDYG,B017RW3BEK
