,subproduct_author_id,verified_purchase,review_title,reviews,date,reviewer_name,ratings,people_find_helpful,reviewer_profile_url,start_time,end_time,product_name,brand_name,rank,product_id,author_id,subproduct_id
0,AE36FPTUBUS7SJG3CPC4CHCCGFNQ,True,"If you are over 5'10"" It's a tight fit.","The suit just barely fits me. I am 5'9"" and I had to really duck into the suit in order to get it up and over my head. I also had to wear the feet of the dinosaur a bit up onto my calf in order to see through the screen. A friend who is about 5'5"" tried it on and they had a much easier time getting it on and it fit them as I imagine it should.
Instructions were a bit lacking, but not too difficult to install the fans once you realize there is a piece that unscrews on the actual fan.","May 31, 2019",Brittany Dinsdale,4.0,One,https://www.amazon.ca/gp/profile/amzn1.account.AE36FPTUBUS7SJG3CPC4CHCCGFNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 16:13:09.231317,2020-10-05 16:13:09.370885,T-Rex Dinosaur Inflatable Costume- Halloween Cosplay Suit Adult Fantasy Costume Brown,,"#99,138 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#6,565 in Costumes",B002G9UDYG,AE6BCAEPXO7ZI3EKDZC3NMS7GDKA,B01MRK9IZZ
1,AGOYKGUCMIL7MUSYLQ33RJX6CICQ,True,fun,"I'm 6'4"" 270 lbs. This fit but is snug at the shoulders. 2 fans helps keep it inflated/re-inflate quickly","April 17, 2017",Jonathan,4.0,3,https://www.amazon.ca/gp/profile/amzn1.account.AGOYKGUCMIL7MUSYLQ33RJX6CICQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 16:13:09.376741,2020-10-05 16:13:09.519237,T-Rex Dinosaur Inflatable Costume- Halloween Cosplay Suit Adult Fantasy Costume Brown,,"#99,138 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#6,565 in Costumes",B002G9UDYG,AE6BCAEPXO7ZI3EKDZC3NMS7GDKA,B01MRK9IZZ
2,AE6BCAEPXO7ZI3EKDZC3NMS7GDKA,True,Exactly as de,So much fun! My 12 year old had an absolute blast with this. Fun for all ages. Exactly as described,"May 8, 2020",SALLY,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AE6BCAEPXO7ZI3EKDZC3NMS7GDKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 16:13:09.536804,2020-10-05 16:13:09.686132,T-Rex Dinosaur Inflatable Costume- Halloween Cosplay Suit Adult Fantasy Costume Brown,,"#99,138 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#6,565 in Costumes",B002G9UDYG,AE6BCAEPXO7ZI3EKDZC3NMS7GDKA,B01MRK9IZZ
3,AFXVX2W7N23SN3J74HFI2YEOFTGA,True,Great once we figured out the fans,So you're supposed to take the fans apart and put one half on each side of the holes and screw them together. That was the only confusing part. Works great!,"September 20, 2018",Tintin48,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFXVX2W7N23SN3J74HFI2YEOFTGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 16:13:09.691012,2020-10-05 16:13:09.821797,T-Rex Dinosaur Inflatable Costume- Halloween Cosplay Suit Adult Fantasy Costume Brown,,"#99,138 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#6,565 in Costumes",B002G9UDYG,AE6BCAEPXO7ZI3EKDZC3NMS7GDKA,B01MRK9IZZ
4,AHNTMIMD6TCUYSKNXP667EGQYW2A,True,good quality for price,bought for a birthday party and was great,"April 1, 2019",Littlepegpeople ,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHNTMIMD6TCUYSKNXP667EGQYW2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 16:13:09.827651,2020-10-05 16:13:10.002355,T-Rex Dinosaur Inflatable Costume- Halloween Cosplay Suit Adult Fantasy Costume Brown,,"#99,138 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#6,565 in Costumes",B002G9UDYG,AE6BCAEPXO7ZI3EKDZC3NMS7GDKA,B01MRK9IZZ
5,AGAN3R3LSV2IFQS2FKKGYXR7E23A,True,So much fun!!,We love this costume. Every one around us is happy and it's pretty easy to get into. It gets warm inside if weather is hot.,"February 15, 2020",Caryn Van Hemert,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGAN3R3LSV2IFQS2FKKGYXR7E23A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 16:13:10.008212,2020-10-05 16:13:10.142899,T-Rex Dinosaur Inflatable Costume- Halloween Cosplay Suit Adult Fantasy Costume Brown,,"#99,138 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#6,565 in Costumes",B002G9UDYG,AE6BCAEPXO7ZI3EKDZC3NMS7GDKA,B01MRK9IZZ
6,AFOSKDV4CDYIYNWZDGKJDRAOBIAA,True,very happy with this costume highly recommend it,"bought this for grandson's birthday party . the wife will wear it he loves dinosaurs . very happy with this costume
highly recommend it .","March 9, 2017",Ron,5.0,2,https://www.amazon.ca/gp/profile/amzn1.account.AFOSKDV4CDYIYNWZDGKJDRAOBIAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 16:13:10.148754,2020-10-05 16:13:10.364450,T-Rex Dinosaur Inflatable Costume- Halloween Cosplay Suit Adult Fantasy Costume Brown,,"#99,138 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#6,565 in Costumes",B002G9UDYG,AE6BCAEPXO7ZI3EKDZC3NMS7GDKA,B01MRK9IZZ
7,AH6RR7MESJDB2YRGNKNPGSW7TEXA,True,Love it,"Great purchase, great price.","April 13, 2020",Amazon Customer,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AH6RR7MESJDB2YRGNKNPGSW7TEXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 16:13:10.369330,2020-10-05 16:13:10.519633,T-Rex Dinosaur Inflatable Costume- Halloween Cosplay Suit Adult Fantasy Costume Brown,,"#99,138 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#6,565 in Costumes",B002G9UDYG,AE6BCAEPXO7ZI3EKDZC3NMS7GDKA,B01MRK9IZZ
8,AHQLMHR4PZ3MJP3BDINGWMO3EYKA,True,Perfect!,I love it it was perfect!,"December 6, 2018",Tammy Stanley,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHQLMHR4PZ3MJP3BDINGWMO3EYKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 16:13:10.524513,2020-10-05 16:13:10.664082,T-Rex Dinosaur Inflatable Costume- Halloween Cosplay Suit Adult Fantasy Costume Brown,,"#99,138 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#6,565 in Costumes",B002G9UDYG,AE6BCAEPXO7ZI3EKDZC3NMS7GDKA,B01MRK9IZZ
9,AH54WJ67GKF2BWCP2FQ6VUOEEB5Q,True,Excellent Costume!,The delivery on this costume was prompt and as promised. I was very happy with the costume it fit well for me and was easy to use.,"July 19, 2017",Debbie,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AH54WJ67GKF2BWCP2FQ6VUOEEB5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 16:13:10.669938,2020-10-05 16:13:10.853425,T-Rex Dinosaur Inflatable Costume- Halloween Cosplay Suit Adult Fantasy Costume Brown,,"#99,138 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#6,565 in Costumes",B002G9UDYG,AE6BCAEPXO7ZI3EKDZC3NMS7GDKA,B01MRK9IZZ
