,subproduct_author_id,verified_purchase,review_title,reviews,date,reviewer_name,ratings,people_find_helpful,reviewer_profile_url,start_time,end_time,product_name,brand_name,rank,product_id,author_id,subproduct_id
0,AEOFK3UYS3ZJ5FEC75PDG24VIHRQ,True,Cute,"Super cute, but it was smashed when I got it. Came back to shape nicely","February 1, 2020",Amazon Customer,4.0,2,https://www.amazon.ca/gp/profile/amzn1.account.AEOFK3UYS3ZJ5FEC75PDG24VIHRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:59:31.048426,2020-10-05 18:59:31.203614,sumingqinST Women Men Retro Style Wide Brim Panama Hat Belt Buckle Wool Fedora Hat,,"181,028",B002G9UDYG,AEBLKX7GVGIGDGKAEXLMUWS4IIHA,B07PPCYX1F
1,AEBLKX7GVGIGDGKAEXLMUWS4IIHA,True,Great hat,Great hat everything I expected,"July 3, 2020",Jesse Greene,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEBLKX7GVGIGDGKAEXLMUWS4IIHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:59:31.208461,2020-10-05 18:59:31.336317,sumingqinST Women Men Retro Style Wide Brim Panama Hat Belt Buckle Wool Fedora Hat,,"181,028",B002G9UDYG,AEBLKX7GVGIGDGKAEXLMUWS4IIHA,B07PPCYX1F
0,AFOCI46PJBCWU6HEI4XR2MQVEUJA,True,Great fit.,"My son loves it, wears it all the time. Great fit for a medium.","January 9, 2018",Amazon Customer,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFOCI46PJBCWU6HEI4XR2MQVEUJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:59:50.129757,2020-10-05 18:59:50.266428,Step Brothers Men's Family Portrait T-Shirt,,"59,838",B002G9UDYG,AEBLKX7GVGIGDGKAEXLMUWS4IIHA,B015GFJCCA
1,AH37U3DPH4SRGP54VQAE467OIZSA,True,Great quality,Amazing,"February 11, 2020",Brooke,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AH37U3DPH4SRGP54VQAE467OIZSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:59:50.271278,2020-10-05 18:59:50.401084,Step Brothers Men's Family Portrait T-Shirt,,"59,838",B002G9UDYG,AEBLKX7GVGIGDGKAEXLMUWS4IIHA,B015GFJCCA
2,AEG2D3AS6DYIAGHIIO5ZNVSWYDCA,True,Don’t buy this,This shirt looked like the print was printed by a five year old. Completely crooked and the picture is all distorted. What a was of money and time.,"June 20, 2019",Jamie L.,1.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEG2D3AS6DYIAGHIIO5ZNVSWYDCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:59:50.406940,2020-10-05 18:59:50.551387,Step Brothers Men's Family Portrait T-Shirt,,"59,838",B002G9UDYG,AEBLKX7GVGIGDGKAEXLMUWS4IIHA,B015GFJCCA
3,AHJOMQAY4ZY7KRHODUG7KFNR55GQ,True,Activities,Decent quality. Haven’t washed/dried yet to comment on shrinkage.,"May 30, 2018",Adam L,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHJOMQAY4ZY7KRHODUG7KFNR55GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:59:50.556268,2020-10-05 18:59:50.690955,Step Brothers Men's Family Portrait T-Shirt,,"59,838",B002G9UDYG,AEBLKX7GVGIGDGKAEXLMUWS4IIHA,B015GFJCCA
4,AEXPLABOJRPHTXQT7FWQBQEOQGFA,True,Five Stars,Great shirt. Nice clear image. Makes us laugh every time we look at it.,"January 5, 2017",Amazon Customer,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEXPLABOJRPHTXQT7FWQBQEOQGFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:59:50.695836,2020-10-05 18:59:50.827595,Step Brothers Men's Family Portrait T-Shirt,,"59,838",B002G9UDYG,AEBLKX7GVGIGDGKAEXLMUWS4IIHA,B015GFJCCA
5,AEBLKX7GVGIGDGKAEXLMUWS4IIHA,True,Great Shirt,"I like it, I’m 5’7 And got a medium it’s a nice loose fit.","June 23, 2020",Jesse Greene,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEBLKX7GVGIGDGKAEXLMUWS4IIHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:59:50.832475,2020-10-05 18:59:50.972042,Step Brothers Men's Family Portrait T-Shirt,,"59,838",B002G9UDYG,AEBLKX7GVGIGDGKAEXLMUWS4IIHA,B015GFJCCA
6,AE6YH5DUR4LTCK4TTUACQRTGW6KA,True,Did we just become best friends? Yup!,Best shirt ever! Dont know how many times I’ve watched the movie. Great for any Will Ferrell fan (& John C. Reilly) for sure! 10/10 thanks!,"December 22, 2017",ghxstbruv,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AE6YH5DUR4LTCK4TTUACQRTGW6KA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:59:50.977897,2020-10-05 18:59:51.111610,Step Brothers Men's Family Portrait T-Shirt,,"59,838",B002G9UDYG,AEBLKX7GVGIGDGKAEXLMUWS4IIHA,B015GFJCCA
7,AFUI44PUBR7UEILAUXYOCC22W26A,True,Perfect tor the Ferrel and Reilly fan!!,My son loves it,"December 19, 2018",Dale Ross,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFUI44PUBR7UEILAUXYOCC22W26A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:59:51.116490,2020-10-05 18:59:51.248250,Step Brothers Men's Family Portrait T-Shirt,,"59,838",B002G9UDYG,AEBLKX7GVGIGDGKAEXLMUWS4IIHA,B015GFJCCA
8,AG2J3HHLVHOM77AJF37MGUKMAYTA,True,Two thumbs up,The product was great. My husband loved it but found it a little tight.,"February 2, 2019",robyn breckenridge,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AG2J3HHLVHOM77AJF37MGUKMAYTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:59:51.253129,2020-10-05 18:59:51.396602,Step Brothers Men's Family Portrait T-Shirt,,"59,838",B002G9UDYG,AEBLKX7GVGIGDGKAEXLMUWS4IIHA,B015GFJCCA
