,subproduct_author_id,verified_purchase,review_title,reviews,date,reviewer_name,ratings,people_find_helpful,reviewer_profile_url,start_time,end_time,product_name,brand_name,rank,product_id,author_id,subproduct_id
0,AHGNT4UUUKO3RBU2TULBSOFDUAYA,True,Very cheap.,At first I really liked this item and it fits well. After having this sweater for less then a week I have found many holes in it and I only wore them to work(low movement job). I have found it to be very cheap and not worth the buy if you plan on wearing it more then three times.,"November 22, 2017",Amazon Customer,2.0,10,https://www.amazon.ca/gp/profile/amzn1.account.AHGNT4UUUKO3RBU2TULBSOFDUAYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 19:02:59.981075,2020-10-05 19:03:00.135278,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,Hanes,"#80 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#4 in Men's Hoodies
#5 in Men's Sweatshirts",B002G9UDYG,AEBTD33SNZVTGDMRMNX6IN3LLDTQ,B072QRN7KC
1,AEHS3V7V33ZECMGOVQST3XQ54VAA,True,the colouring is spot on as is the sizing.,this product is super in quality as well ad true sizing. i've ordered several of both sweat shirts as well as this hoodie.great pricing. awesome colouring of all sweatshirts as well as the hoodie.,"July 15, 2019",Amazon Customer,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEHS3V7V33ZECMGOVQST3XQ54VAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 19:03:00.140159,2020-10-05 19:03:00.269965,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,Hanes,"#80 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#4 in Men's Hoodies
#5 in Men's Sweatshirts",B002G9UDYG,AEBTD33SNZVTGDMRMNX6IN3LLDTQ,B072QRN7KC
2,AHKFC3UMTNBFHYXDFIV75MET7F5Q,True,Don’t bother with this product or seller,Don’t buy from this seller! Shipping took way way too long. Over a month and it only came from the next province over! Not worth the money. Sleeves at the wrist are way too tight. And you have to pay to return.,"June 3, 2020",Lori Ann Paul,1.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHKFC3UMTNBFHYXDFIV75MET7F5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 19:03:00.274846,2020-10-05 19:03:00.404653,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,Hanes,"#80 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#4 in Men's Hoodies
#5 in Men's Sweatshirts",B002G9UDYG,AEBTD33SNZVTGDMRMNX6IN3LLDTQ,B072QRN7KC
3,AHHM2BUC2IXUM7UXHIELCVFVH6XQ,True,Perfect,Perfect,"December 8, 2019",Andre Macinnis,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHHM2BUC2IXUM7UXHIELCVFVH6XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 19:03:00.410509,2020-10-05 19:03:00.541293,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,Hanes,"#80 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#4 in Men's Hoodies
#5 in Men's Sweatshirts",B002G9UDYG,AEBTD33SNZVTGDMRMNX6IN3LLDTQ,B072QRN7KC
4,AH2VGT4EO2PAECGKDXDSMZGVVNUQ,True,Good quality,"Good quality sweater, true to size.","December 14, 2018",Lana F,3.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AH2VGT4EO2PAECGKDXDSMZGVVNUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 19:03:00.546172,2020-10-05 19:03:00.681869,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,Hanes,"#80 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#4 in Men's Hoodies
#5 in Men's Sweatshirts",B002G9UDYG,AEBTD33SNZVTGDMRMNX6IN3LLDTQ,B072QRN7KC
5,AGZCYJ3CYOKMRD7LAVYHBZ4CAUGA,True,poor quality return you need to pay,I don't recommend this,"April 12, 2019",am,1.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGZCYJ3CYOKMRD7LAVYHBZ4CAUGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 19:03:00.686748,2020-10-05 19:03:00.839005,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,Hanes,"#80 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#4 in Men's Hoodies
#5 in Men's Sweatshirts",B002G9UDYG,AEBTD33SNZVTGDMRMNX6IN3LLDTQ,B072QRN7KC
6,AFYOEVX2DNK6E7LDU5ZYPU7I7G2Q,True,Love it!,Exactly what I wanted!! LOVE IT!! A little thin but that's okay. Otherwise perfect.,"October 4, 2019",wendyp,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFYOEVX2DNK6E7LDU5ZYPU7I7G2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 19:03:00.843884,2020-10-05 19:03:00.982476,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,Hanes,"#80 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#4 in Men's Hoodies
#5 in Men's Sweatshirts",B002G9UDYG,AEBTD33SNZVTGDMRMNX6IN3LLDTQ,B072QRN7KC
7,AGMMTJHKLBXIPDJCGZY7677WL7CQ,True,As Advertized!!,Very comfy!!!!!,"October 12, 2018",Darcia Stammers,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGMMTJHKLBXIPDJCGZY7677WL7CQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 19:03:00.987356,2020-10-05 19:03:01.123109,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,Hanes,"#80 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#4 in Men's Hoodies
#5 in Men's Sweatshirts",B002G9UDYG,AEBTD33SNZVTGDMRMNX6IN3LLDTQ,B072QRN7KC
8,AETBWCJ26LYVFTMB3WZ3CNSIN2HA,True,cozy,super comfy!,"December 12, 2019",Calina,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AETBWCJ26LYVFTMB3WZ3CNSIN2HA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 19:03:01.127990,2020-10-05 19:03:01.260724,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,Hanes,"#80 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#4 in Men's Hoodies
#5 in Men's Sweatshirts",B002G9UDYG,AEBTD33SNZVTGDMRMNX6IN3LLDTQ,B072QRN7KC
9,AHJ7DGTSWMRGZND3BWS3KS4COWHQ,False,SWEATER IS THIN,"Nice hoodie, however the quality is not the best. Sweater is very thin. You can see what your wearing underneath the sweater, even if your wearing white. But okay for the price!","August 12, 2019",Stefanie,3.0,2,https://www.amazon.ca/gp/profile/amzn1.account.AHJ7DGTSWMRGZND3BWS3KS4COWHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 19:03:01.266611,2020-10-05 19:03:01.392527,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,Hanes,"#80 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#4 in Men's Hoodies
#5 in Men's Sweatshirts",B002G9UDYG,AEBTD33SNZVTGDMRMNX6IN3LLDTQ,B072QRN7KC
