,subproduct_author_id,verified_purchase,review_title,reviews,date,reviewer_name,ratings,people_find_helpful,reviewer_profile_url,start_time,end_time,product_name,brand_name,rank,product_id,author_id,subproduct_id
10,AHQUSUVMDQGXNM5IZBZ5JLPI5HRA,True,Great value,Good quality fits great would absolutely buy it again,"November 27, 2019",delia,5.0,One,https://www.amazon.ca/gp/profile/amzn1.account.AHQUSUVMDQGXNM5IZBZ5JLPI5HRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:26.196422,2020-10-05 19:17:26.338915,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
11,AGJPFIG2N7UENQD7VMREP4F56G4A,True,"Very soft, well made",Too big but very soft & perfect material,"September 24, 2019",Sarah Miller,5.0,One,https://www.amazon.ca/gp/profile/amzn1.account.AGJPFIG2N7UENQD7VMREP4F56G4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:26.344771,2020-10-05 19:17:26.478483,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
12,AHM46CRRSEYD53YC3OGCGHLGL47Q,True,Good quality for a cheap shirt,Purchased this to add an iron on image for a friend. Fits as expected and great quality.,"May 27, 2020",Toronto Customer,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHM46CRRSEYD53YC3OGCGHLGL47Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:26.483363,2020-10-05 19:17:26.626834,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
13,AHPLKLTGTW2OEIXGWJVJOS4TOJRQ,True,Color ran after only 2 washes,"Good product, fits as expected. Just the color ran after only 2 washes.","June 9, 2020",Miss_Mookie,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHPLKLTGTW2OEIXGWJVJOS4TOJRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:26.631714,2020-10-05 19:17:26.764475,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
14,AGAZ2QNUS6R45KTEXMV4IHYXLY2A,True,Best hoodie,It fits as expected and it's a nice quality.,"September 2, 2020",Lauren,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGAZ2QNUS6R45KTEXMV4IHYXLY2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:26.769356,2020-10-05 19:17:26.900177,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
15,AGWSWE2U2NM5TOCKPM7SBAPET4DQ,True,🌟🌟🌟🌟🌟,Very good quality sweater!! 💗💗💗,"June 9, 2020",CopperMj🌹,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGWSWE2U2NM5TOCKPM7SBAPET4DQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:26.905089,2020-10-05 19:17:27.046612,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
16,AG4ZGBKGDPRORZB665XSXXC7N25Q,True,good quality,good quality blank hoodie. but it to personalize for my son.,"May 29, 2020",Melissa,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AG4ZGBKGDPRORZB665XSXXC7N25Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:27.051492,2020-10-05 19:17:27.210589,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
17,AH6QX2DGI7OQXR3KRIOOQDSKPJVQ,True,Fits good.,Warm and comfortable.,"December 7, 2019",nancy adams,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AH6QX2DGI7OQXR3KRIOOQDSKPJVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:27.216445,2020-10-05 19:17:27.353085,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
18,AHFTSOB3Z572LHXUHZVGKXMDKMPQ,True,Inexpensive,Great for the price,"August 25, 2020",PJ,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHFTSOB3Z572LHXUHZVGKXMDKMPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:27.357963,2020-10-05 19:17:27.500491,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
19,AGSSMJID4ZWUPJ36R23T7BO6DZ4A,True,very nice,my boyfriend like it,"June 6, 2020",Yoldanka James,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGSSMJID4ZWUPJ36R23T7BO6DZ4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:27.505339,2020-10-05 19:17:27.640027,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
20,AF7TYVNNEENRMVFIDIABXO3DP5FA,True,Bonne grandeur et confortable,Juste perfect,"July 14, 2020",Miguel Leclerc Goulet,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AF7TYVNNEENRMVFIDIABXO3DP5FA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:31.788409,2020-10-05 19:17:31.939688,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
21,AF65XIPIO2HQZ4H7U3I4G2XY33RA,True,Five Stars,Thin material but what I wanted for summer temps here in Canada!,"August 3, 2018",Debbie Novak,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AF65XIPIO2HQZ4H7U3I4G2XY33RA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:31.945544,2020-10-05 19:17:32.077303,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
22,AE4PKNHRIGFFRH7EIIM7PXQ6BFKA,True,Bonne qualité,Beau produit,"June 5, 2020",Patrick ,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AE4PKNHRIGFFRH7EIIM7PXQ6BFKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:32.082184,2020-10-05 19:17:32.210040,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
23,AEMZYCU2I3VJYPG5JO3NFFEHDGCA,True,Great Hoodie,"It is a small fit, so get bigger size","September 14, 2020",Giselle B,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEMZYCU2I3VJYPG5JO3NFFEHDGCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:32.214946,2020-10-05 19:17:32.363293,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
24,AFP24PSYLFPXXYMSXVIHWVEPJJOA,True,"Overall good fit, expect it to shrink a bit",They shrink up from the bottom,"May 14, 2019",Billy,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFP24PSYLFPXXYMSXVIHWVEPJJOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:32.368176,2020-10-05 19:17:32.497054,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
25,AGKC4RIPBNKN6IWZLTRYKDZ5Z52Q,True,Five Stars,I wear it everyday.,"August 19, 2018",Amazon Customer,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGKC4RIPBNKN6IWZLTRYKDZ5Z52Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:32.501934,2020-10-05 19:17:32.631741,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
26,AGWJMYZN3GGIGGJLI6OR3TEBDSKQ,True,Great product,"Sleeves were nice and long. Fits well at the waist, nice material. Will definitely be buying again","March 14, 2020",okay,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGWJMYZN3GGIGGJLI6OR3TEBDSKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:32.636621,2020-10-05 19:17:32.777166,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
27,AHHKXUEN5KAKLUA774J3X5KUMALA,True,Good quality,"Really nice simple black sweater 👌, fits perfectly","December 16, 2019",MH.,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHHKXUEN5KAKLUA774J3X5KUMALA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:32.783055,2020-10-05 19:17:32.910876,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
28,AHDDI43PLUHUP4NSEQ6XRDAHXDSA,True,Exactly what I was looking for,"Fit perfect, great quality","June 4, 2020",Amazon Customer,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHDDI43PLUHUP4NSEQ6XRDAHXDSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:32.915756,2020-10-05 19:17:33.061182,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
29,AGRGAVV3M6LELKBHX56YY6GK6QCQ,True,Fits small,Ordered a men’s Large and the fit is very small.,"December 15, 2018",Carrington,3.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGRGAVV3M6LELKBHX56YY6GK6QCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:33.066061,2020-10-05 19:17:33.195868,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
30,AEF6HGVV37IDQ6BANUSQYO7EGOYA,True,.,Comfy hoodie for a great price,"October 7, 2019",Mc403,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEF6HGVV37IDQ6BANUSQYO7EGOYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:37.324080,2020-10-05 19:17:37.471422,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
31,AETZS6V2Q6Y2INYPWO6NUOE7L4JA,True,Odd fit,Sleeves are very wide and body part is very short. Overall odd fit,"May 1, 2019",Lisa,2.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AETZS6V2Q6Y2INYPWO6NUOE7L4JA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:37.476302,2020-10-05 19:17:37.603183,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
32,AEP6M2Z4SGBDI3G7DLUSVIVBZNQA,True,skin irritation,"irritating to skin, got rashes","July 6, 2020",pushpinder,1.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEP6M2Z4SGBDI3G7DLUSVIVBZNQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:37.608062,2020-10-05 19:17:37.737908,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
33,AFREGJW5VFUXKZRC6AN7PJAXVZUQ,True,great,like it,"May 24, 2020",chris,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFREGJW5VFUXKZRC6AN7PJAXVZUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:37.742788,2020-10-05 19:17:37.887267,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
34,AF5NOPTDJDJEYUJOIRUYAPM3JNZA,True,#1,Perfect,"May 16, 2020",Marie D,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AF5NOPTDJDJEYUJOIRUYAPM3JNZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-10-05 19:17:37.892116,2020-10-05 19:17:38.023939,Jerzees Mens Black Adult Pullover Hooded Sweatshirt,Jerzees Men's Athletic,384,B00T7U6FDK,AED3ZAL4UUPU7IQQTW5BGJCLSDFQ,B00T7U6QXY
