,author_id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id
0,AG6KI4SU5UBVFQ2OJN7SJ2Z7OFWQ,"January 19, 2020",Great item for a good price,Really comfortable and keeps my head warm,yes,0,5.0,https://www.amazon.ca/Carhartt-Acrylic-Watch-Black-Size/dp/B002G9UDYG/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 09:52:39.459110,2020-09-30 09:52:45.857744,Evan Mackenzie,Clothing & Accessories,B002G9UDYG
1,AG6KI4SU5UBVFQ2OJN7SJ2Z7OFWQ,"January 19, 2020",Quality item,Fits great,yes,0,5.0,https://www.amazon.ca/Tommy-Hilfiger-Mens-White-Large/dp/B01N27SUTI/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 09:52:54.981176,2020-09-30 09:53:04.385529,Evan Mackenzie,Clothing & Accessories,B002G9UDYG
2,AG6KI4SU5UBVFQ2OJN7SJ2Z7OFWQ,"December 9, 2019",Quality item,"Great product, nice price",yes,0,5.0,https://www.amazon.ca/Tommy-Hilfiger-Mens-Baseball-Stone/dp/B076KFH3YK/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 09:53:13.481269,2020-09-30 09:53:22.893923,Evan Mackenzie,Clothing & Accessories,B002G9UDYG
3,AG6KI4SU5UBVFQ2OJN7SJ2Z7OFWQ,"October 30, 2019",Fits Good,Good quality fit,yes,0,5.0,https://www.amazon.ca/Tommy-Hilfiger-Blocked-Slicker-Jacket/dp/B07NVRTDKY/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 09:53:31.993891,2020-09-30 09:53:39.422893,Evan Mackenzie,Clothing & Accessories,B002G9UDYG
